fare_amount,passenger_count,year,month,date,day,hour,minute,distance
10.5,1,2014,9,22,0,11,58,1.8086798773411155
8.9,1,2010,2,17,2,22,51,4.123013714418184
6.1,5,2010,2,28,6,16,56,2.6402946650648578
14.5,1,2010,8,7,5,13,46,6.100087524710696
6.1,1,2010,10,23,5,12,11,1.0494408028764142
5.7,1,2012,3,15,3,23,48,1.3389921216828429
8.0,5,2013,1,13,6,13,38,1.3634973662419114
5.5,1,2013,5,25,5,15,46,1.9960587931940248
52.0,1,2014,9,10,2,12,9,1.0259127128832453
49.8,2,2011,4,18,0,11,58,23.066626629825144
49.8,1,2012,4,22,6,17,10,3.499380702359824
16.5,1,2014,7,7,0,13,52,4.2212276781685825
11.3,5,2010,4,16,4,17,2,2.9075973665503954
10.0,2,2012,11,10,5,12,37,2.3722005913125375
16.5,1,2012,11,11,6,3,12,6.061951644513319
8.9,2,2009,9,13,6,12,47,3.360240936063501
6.9,1,2011,2,22,1,13,35,2.715958596932722
5.0,1,2013,1,22,1,23,26,0.6969561680547934
4.0,1,2014,6,1,6,2,24,0.43969034035567367
5.7,1,2009,3,18,2,9,2,1.342318152219606
2.9,1,2011,4,22,4,9,2,0.2526220235814656
52.0,1,2012,10,17,2,5,35,21.036035329678416
10.5,1,2013,7,21,6,11,22,3.6696395325704922
38.83,3,2013,8,5,0,15,8,9.583080112152317
4.5,5,2013,9,17,1,21,21,1.1056832308865105
7.0,1,2014,10,25,5,2,16,2.115510032347538
12.9,1,2010,2,3,2,20,51,3.060720787663045
53.0,2,2011,3,20,6,21,39,2.067945577038366
36.0,1,2011,4,8,4,23,29,1.0338244065591653
5.5,1,2013,4,22,0,10,52,1.4123725774983253
13.5,1,2013,7,31,2,10,49,3.0409156795495877
22.0,1,2014,5,1,3,14,20,6.019313517342632
11.0,1,2014,8,5,1,20,46,4.121813032716347
5.0,1,2009,1,29,3,20,49,0.7103015274163266
9.7,1,2010,12,24,4,19,14,3.505612360873676
9.5,1,2013,4,19,4,23,5,3.359087745182156
8.5,6,2015,6,16,1,14,28,1.2271893922860786
5.5,1,2012,9,21,4,14,4,0.9247735172507828
10.5,1,2014,6,17,1,22,48,2.066525062927817
4.5,1,2009,1,6,1,22,30,0.9811158501290719
4.9,1,2009,12,31,3,22,27,0.8358111701366935
7.3,2,2010,7,2,4,16,58,2.6007218600950055
5.3,1,2011,2,2,2,7,52,0.5484939605792409
14.1,1,2011,2,4,4,18,43,4.63180809431589
6.5,1,2014,6,2,0,8,31,1.0456808769988795
3.7,3,2010,3,25,3,10,20,0.6244705057285539
11.7,1,2012,2,24,4,18,44,4.16607130631334
9.0,2,2014,1,4,5,21,11,1.9357181442272258
10.1,1,2009,4,8,2,8,52,3.725990217383145
49.8,5,2012,2,17,4,8,14,20.142190128535088
8.1,1,2012,4,18,2,19,8,1.5047574400669985
7.3,1,2009,5,11,0,8,16,1.4115406809650755
5.7,2,2011,5,16,0,23,10,0.784030880096922
10.5,1,2011,12,3,5,20,56,1.9801019375959028
8.1,5,2012,3,23,4,19,13,3.7690516749130962
28.5,1,2012,9,19,2,9,22,4.287573322578402
45.0,2,2010,4,16,4,19,12,4.2983797227537135
13.7,1,2011,10,25,1,14,19,4.690219416170469
7.3,1,2012,3,16,4,18,2,1.195500086124441
5.5,1,2014,3,28,4,7,3,0.6857278603331727
11.5,1,2013,12,4,2,8,44,1.815267085861328
8.0,1,2015,1,14,2,20,54,1.9647278895489153
4.9,1,2009,1,9,4,14,41,1.1988766569940132
3.7,1,2010,4,20,1,21,39,0.5621040816516342
13.5,5,2012,12,24,0,23,12,4.298321057293736
10.5,1,2011,3,1,1,8,53,4.956609091809281
10.0,2,2014,5,15,3,18,23,1.6616595043741347
11.5,2,2014,8,12,1,3,11,3.0648261216480766
16.0,1,2014,9,3,2,18,8,3.421701466528309
8.9,2,2009,7,25,5,15,42,3.024214318430038
4.5,1,2012,11,14,2,17,19,1.3066359979980888
9.5,1,2014,5,4,6,17,30,2.9329365720520078
5.3,5,2010,1,20,2,11,21,1.5142905786797694
4.1,1,2010,4,27,1,6,4,0.7261407134424389
453.0,1,2011,3,3,3,7,40,1.931731126326385
18.1,1,2011,12,16,4,8,40,7.065964701196309
9.7,1,2012,7,10,1,13,13,1.6429014052613138
6.0,1,2012,10,22,0,10,43,1.2701526412694943
5.0,1,2014,2,12,2,8,4,0.9759796162529848
6.9,2,2012,1,30,0,13,25,1.3703253891210747
14.5,1,2014,4,25,4,19,37,3.738049380272231
14.1,1,2009,11,7,5,14,13,1.4070070047955534
6.9,1,2012,8,15,2,21,23,1.6966931928843887
16.0,1,2013,10,5,5,20,24,0.0025070208821292117
6.5,6,2015,6,22,0,1,54,1.1944200509321308
3.3,1,2010,9,7,1,2,25,1.0338886076373328
6.5,2,2011,6,13,0,10,59,1.043606972748704
5.0,2,2013,4,11,3,9,14,0.7435844704481062
6.1,1,2011,7,16,5,6,12,2.7937135094165466
57.33,1,2014,11,18,1,9,19,22.307556769620216
5.3,1,2009,11,26,3,18,36,1.6613318004995412
10.9,3,2011,4,8,4,17,25,2.522198322675429
43.0,1,2011,11,12,5,2,4,0.6896965879588898
11.3,1,2012,4,30,0,19,19,4.050925439916621
5.5,1,2013,9,25,2,14,47,0.8219380555505328
10.0,1,2014,1,17,4,22,33,3.781390292233041
4.0,1,2014,8,5,1,16,40,0.4844417239058798
2.9,1,2009,1,10,5,16,28,0.2567963208428323
6.9,1,2011,1,8,5,16,35,2.2222022431679567
8.9,2,2011,4,20,2,22,47,2.3642653964229936
4.5,1,2013,1,21,0,19,8,0.8410911715250986
4.5,5,2013,9,13,4,11,44,0.29539885716767156
12.9,1,2011,11,5,5,23,43,4.728099822825881
5.3,2,2010,6,26,5,8,49,1.746490628875489
6.9,1,2010,7,6,1,17,9,1.7011956825445003
16.1,5,2010,9,30,3,7,56,8.678677055137838
26.9,1,2011,11,23,2,17,58,7.5803615615101965
6.0,1,2013,2,15,4,17,36,1.9846897609661105
6.0,1,2014,6,30,0,11,26,1.6536440300807675
14.5,2,2014,10,11,5,19,30,1.6841241100208313
3.3,1,2011,5,9,0,22,27,0.4920438697046325
9.7,1,2011,6,21,1,19,47,3.7152595768261314
4.5,2,2012,7,29,6,15,27,0.8749335587879646
15.5,1,2012,11,12,0,17,59,4.397504507365389
15.5,1,2014,7,9,2,14,51,3.2084004421847516
14.0,2,2015,3,14,5,22,19,4.02565229791312
66.3,2,2009,9,19,5,10,34,39.47697521558483
14.1,1,2010,10,7,3,21,9,5.101370299899597
18.5,2,2010,11,4,3,17,49,5.626976844955589
12.1,1,2011,4,15,4,18,55,2.663114571613286
11.7,1,2012,3,2,4,13,13,3.1437651766940795
3.5,1,2012,11,24,5,9,59,0.46408365991137807
10.5,3,2014,9,5,4,0,48,2.586799381514112
20.5,1,2014,4,7,0,7,41,6.146593658021671
21.0,1,2013,4,17,2,18,27,5.245671954280748
9.5,6,2014,9,29,0,14,34,2.227626252442017
8.9,2,2010,12,24,4,22,34,3.257818775590962
10.5,1,2011,6,30,3,8,8,4.047818502281099
4.5,1,2013,3,11,0,9,42,1.0320569860497186
24.5,1,2014,10,7,1,15,2,4.559306407948623
27.0,1,2015,4,5,6,0,54,10.413710239671218
8.5,1,2011,7,15,4,11,49,2.4255842625510327
9.131382734893277,2,2014,6,25,2,23,8,2.3109172526068833
9.5,1,2014,10,30,3,23,19,2.3912050918159538
6.5,1,2010,6,15,1,15,7,2.442318176973566
19.7,2,2012,1,8,6,2,10,7.979643519192045
30.9,2,2012,8,30,3,18,17,10.263697149067761
8.5,1,2013,7,29,0,22,19,2.5947390293602406
6.5,1,2009,9,27,6,6,48,2.037993382278824
14.9,2,2010,5,7,4,20,5,4.140761551990511
16.1,1,2012,3,21,2,5,27,9.726888155501918
5.5,1,2013,4,12,4,19,57,19.71366747236816
20.5,1,2013,9,19,3,23,58,5.548413926389635
5.0,1,2013,9,13,4,7,3,1.0837186426554113
5.0,1,2014,1,4,5,8,43,1.2374706972353775
16.5,1,2014,4,21,0,13,33,2.432014456219507
16.0,5,2015,2,28,5,7,50,2.8748755062025713
10.9,4,2010,8,8,6,13,12,4.690293864495845
16.5,1,2012,2,21,1,12,13,5.196557433246497
20.5,6,2013,7,27,5,23,20,7.688762176187921
7.3,1,2011,12,2,4,19,50,1.2251688181261375
9.0,3,2015,6,27,5,22,6,0.43390028455513047
15.5,1,2014,3,14,4,0,5,5.055787310066822
5.0,1,2014,8,19,1,16,52,1.1355582786416223
57.33,2,2014,9,30,1,16,13,21.132277342205285
10.5,1,2009,7,7,1,0,19,4.8941415010523075
9.5,3,2013,8,2,4,20,12,3.304277416076581
4.1,1,2009,3,30,0,10,56,0.8751004075285457
12.1,2,2011,12,1,3,15,38,3.029018316926754
7.0,1,2013,11,24,6,20,54,2.7157196326646256
4.9,1,2010,4,15,3,21,12,0.8321277665623054
4.9,1,2010,12,8,2,8,14,0.6793451503099383
11.0,1,2013,5,15,2,16,56,2.204661722828358
5.5,2,2013,7,11,3,21,10,1.475732858611093
7.0,1,2013,7,31,2,9,31,1.296021255268463
3.7,1,2010,3,22,0,14,59,0.5451620944168404
6.5,4,2011,12,21,2,21,40,2.2582633273061345
9.687441124327739,1,2012,5,21,0,11,37,2.19474630609519
38.33,1,2014,8,21,3,12,40,9.781208089228455
6.5,1,2012,10,10,2,12,40,1.2982991357389888
17.0,1,2013,1,4,4,17,6,6.272993025919884
10.1,1,2009,11,12,3,8,33,3.0980313277024907
18.9,5,2011,2,16,2,12,2,4.8620685943869555
38.5,1,2012,7,9,0,7,54,14.17906138678081
8.5,1,2013,3,11,0,9,31,2.546526572813945
7.0,1,2014,11,6,3,23,10,1.6129693207707365
8.5,1,2014,12,13,5,18,37,1.9220120246972003
7.7,1,2009,1,27,1,11,55,1.3508666126068085
5.7,2,2010,12,3,4,22,8,1.2019858483055763
4.5,2,2013,12,14,5,2,4,0.6533583807133877
7.7,1,2012,3,12,0,6,57,1.9322096136478895
45.0,1,2013,1,17,3,23,42,14.970014777644275
8.0,2,2013,5,25,5,2,42,3.1198404250824985
4.5,1,2009,8,26,2,15,59,1.0717222451660942
5.7,2,2012,1,18,2,13,52,0.7672129325658321
9.7,2,2010,4,17,5,23,43,3.483195214799377
10.9,1,2010,10,31,6,1,12,2.4302379492271875
5.7,1,2010,11,10,2,16,44,2.734712550431587
4.0,1,2014,1,18,5,23,3,1.0614528974517572
4.9,3,2009,8,20,3,13,25,0.5198510221845204
31.2,1,2009,10,1,3,6,43,9.412057890752449
13.3,1,2009,10,6,1,18,24,4.281361845798797
8.9,1,2011,5,9,0,13,6,2.470119757353496
4.5,1,2012,7,22,6,16,36,1.0172676406680445
20.0,2,2012,9,8,5,5,19,7.373806681873071
7.0,1,2015,3,1,6,2,8,1.491586901864702
4.5,5,2009,3,18,2,19,47,1.2259683448058774
16.5,1,2012,9,10,0,14,39,4.416361621723932
12.9,1,2011,11,1,1,9,52,2.5190908965872967
34.1,1,2012,4,20,4,15,36,9.36890102188087
8.9,1,2010,6,15,1,1,6,3.115878135573201
13.0,1,2014,2,7,4,22,43,5.1134707332837905
9.7,1,2012,3,29,3,18,39,3.6396438902194483
11.0,3,2013,1,16,2,19,55,3.614068177523869
5.5,1,2014,12,23,1,20,50,1.3285102781533187
4.9,1,2011,5,5,3,20,30,1.3022050000027268
9.3,3,2009,8,10,0,18,12,2.882217707833904
8.5,1,2010,4,16,4,20,35,2.477612536893869
4.8095698946660175,1,2013,1,31,3,22,14,0.9884577736287442
11.3,1,2011,10,10,0,7,32,5.078572329975061
13.7,1,2012,3,13,1,21,24,4.8466006346828285
6.9,1,2012,1,6,4,6,51,1.5908054665883677
8.1,1,2012,7,31,1,7,20,4.35449001453984
11.0,1,2013,1,2,2,21,0,3.349037906842924
6.9,2,2011,7,6,2,8,56,1.1187315828237643
4.5,2,2013,8,27,1,18,55,0.9084690095516927
6.1,1,2010,4,20,1,19,31,2.031460874967985
7.7,5,2011,1,22,5,23,24,2.6842678969254634
12.9,1,2011,8,15,0,20,36,5.260823450861824
8.1,1,2012,7,5,3,12,23,1.3185198105683233
35.07,1,2009,10,16,4,22,54,13.122921107657808
12.1,4,2010,8,30,0,19,58,4.8585127402847235
9.3,1,2011,8,4,3,18,39,1.172466877526137
21.5,1,2014,1,9,3,21,55,4.342159865499542
6.9,2,2011,9,18,6,14,41,2.166322690528583
10.0,1,2014,1,30,3,21,38,2.4294770936565713
8.5,1,2014,9,3,2,15,29,1.8811347891930226
26.5,1,2015,2,22,6,12,46,8.346874283627779
4.5,5,2010,8,8,6,16,47,0.8805900374764001
6.9,3,2011,9,10,5,23,51,1.8878512873369047
6.5,1,2010,3,12,4,13,30,1.7897828226873245
4.9,1,2010,10,26,1,15,25,1.373766454521448
13.3,4,2011,4,24,6,21,6,4.694872325252196
18.5,1,2011,6,20,0,14,52,7.172768645520557
8.0,1,2012,11,18,6,15,58,1.86261532738164
5.5,1,2013,10,15,1,7,48,1.4322701099768582
28.1,1,2012,4,19,3,19,11,12.96161032719729
6.5,1,2012,4,30,0,14,56,0.9323259699934182
12.9,1,2009,10,15,3,19,30,4.370779379064911
4.1,1,2010,10,20,2,18,19,0.9983166712912052
10.5,1,2011,2,7,0,8,39,2.560766598504814
12.1,1,2011,6,14,1,23,51,4.170705780208616
13.7,1,2011,6,22,2,23,45,2.7422331929395183
16.1,1,2012,6,6,2,15,5,5.11809299155583
3.0,1,2014,8,25,0,20,37,0.31978382819260626
8.5,1,2010,12,15,2,22,18,4.345142618351721
13.5,1,2015,4,1,2,22,29,4.0623945437061915
4.9,1,2011,10,17,0,18,58,0.24195967524472087
4.9,1,2012,3,15,3,20,31,0.9458398507858173
27.0,1,2014,11,24,0,2,46,8.766620190937255
6.0,1,2014,3,12,2,13,13,1.866910121676473
5.5,1,2015,1,10,5,21,18,0.3812202475457841
24.9,2,2011,9,25,6,14,9,10.348086226395324
22.5,4,2015,3,22,6,14,23,8.571659617139577
15.0,1,2013,1,15,1,16,2,4.032272963506344
13.0,1,2013,11,20,2,16,58,1.5721012872066258
14.5,1,2009,2,16,0,7,40,4.580249291768081
8.1,1,2009,2,27,4,17,39,0.9563425821276481
15.7,1,2009,11,5,3,0,57,7.0038023660787685
10.5,2,2010,12,11,5,1,55,4.843148115093909
45.0,1,2012,2,12,6,15,18,19.520476215993114
4.1,1,2009,12,29,1,9,44,1.2192804438009952
23.7,1,2010,4,27,1,20,20,14.062506949790308
9.3,1,2010,4,27,1,20,20,2.400436165114628
24.5,3,2012,9,23,6,2,57,5.763114802353759
7.3,1,2009,11,20,4,9,9,2.37257427944058
10.1,2,2009,12,16,2,22,0,5.034379113357745
3.7,1,2010,3,23,1,14,52,0.530355089896958
9.7,1,2010,5,8,5,16,17,1.6270819847628863
49.8,2,2011,5,7,5,15,12,19.1680167339095
4.9,5,2011,10,14,4,12,20,0.9126820464210489
7.7,1,2011,11,8,1,7,14,3.467064793415938
31.83,1,2013,7,19,4,18,55,9.834271781316142
5.0,2,2014,5,17,5,13,12,0.45951618787886384
4.5,1,2010,11,24,2,12,46,0.5007709323972289
6.9,1,2011,3,30,2,12,22,2.3094937746873936
12.5,1,2014,2,16,6,9,5,4.439835482129431
13.5,6,2014,12,4,3,15,23,2.102307175401113
9.5,1,2013,4,1,0,12,44,2.6351159681540346
6.1,1,2012,2,23,3,6,21,1.7921207632266822
4.5,1,2013,10,10,3,5,53,0.5547137301438873
6.5,1,2009,11,26,3,3,52,1.638433819305147
7.3,1,2010,4,1,3,10,7,1.8704969045078115
7.7,1,2010,5,22,5,19,26,2.0111596899341273
7.7,2,2010,9,26,6,1,55,2.204267664065632
8.9,2,2010,9,29,2,0,57,3.863221146258822
10.5,1,2012,3,20,1,17,34,2.2461367431820896
6.0,1,2012,12,23,6,3,45,1.3197819030241333
5.0,1,2013,6,12,2,17,4,0.5347198249463031
8.0,1,2013,6,27,3,10,52,1.4459705287970277
13.3,1,2011,8,25,3,7,35,5.764858830398014
2.9,1,2011,12,8,3,0,13,0.4204151118993393
25.45,1,2009,4,25,5,13,8,9.318755743159883
4.5,1,2012,11,28,2,21,33,0.7096872344898879
9.0,2,2013,6,9,6,23,15,2.227325327808494
4.1,1,2010,7,21,2,16,39,0.8534880596670233
5.2965069864860865,1,2012,3,16,4,7,52,1.0990336266610463
5.5,1,2015,5,2,5,23,49,1.5338375751927178
18.0,1,2012,11,28,2,8,30,7.169858703190043
4.5,1,2013,9,30,0,13,11,0.7821101158895855
5.6246838128992875,1,2014,10,22,2,8,12,1.2529436914903813
8.1,2,2010,9,9,3,14,22,1.4083323484349601
9.5,2,2013,2,14,3,19,35,2.7039224777921094
23.0,1,2014,10,15,2,9,43,8.453677325032553
6.6,1,2009,1,24,5,22,53,1.8196963378238762
53.0,1,2009,3,15,6,2,15,4.016712906082151
15.3,1,2009,6,29,0,11,45,6.237160148425252
6.1,5,2010,11,25,3,0,41,1.7439009970397539
7.3,1,2011,8,8,0,9,59,2.4083010359753416
30.83,1,2013,12,23,0,13,52,7.7587610213182066
6.5,2,2012,7,5,3,0,29,2.681599892939467
4.5,1,2014,1,18,5,15,23,1.0128877339782716
5.5,6,2015,1,11,6,11,9,1.5458960374883448
3.7,1,2009,1,3,5,13,27,1.0753238104241067
4.1,1,2010,12,4,5,23,56,0.5562977458900573
3.3,1,2012,3,7,2,9,29,0.4371268876183847
31.5,1,2012,10,13,5,2,31,12.230797979887322
7.0,1,2013,4,18,3,20,48,2.204629262929127
9.7,1,2011,11,11,4,4,6,4.700350985076406
12.1,1,2012,5,26,5,1,15,4.593692193248168
10.5,2,2013,6,6,3,16,32,1.5204361749432067
4.5,1,2010,11,9,1,14,41,0.8211854338048105
8.1,1,2011,3,3,3,14,15,1.5407563608659558
4.9,4,2011,11,24,3,4,23,1.1755967632840845
8.5,1,2013,5,30,3,10,54,1.782265446829258
7.0,1,2014,1,27,0,16,4,1.2817362676894803
5.5,1,2014,7,1,1,13,16,1.06325493524248
4.9,1,2009,4,8,2,7,37,1.2025935955652747
6.1,3,2009,6,9,1,17,2,1.4356697471068156
7.3,1,2010,5,3,0,20,30,1.6663507896409238
12.1,3,2011,5,25,2,22,41,3.851014821530809
6.9,1,2009,5,13,2,7,43,2.501360107889631
13.7,1,2009,6,24,2,19,42,5.550013887342445
3.3,1,2011,6,6,0,13,16,0.860955640746365
5.5,1,2013,8,13,1,22,5,1.0487963179263013
11.5,1,2014,4,16,2,19,14,1.6356496371834484
4.5,1,2015,5,23,5,21,29,0.6834693403775276
16.1,1,2010,5,27,3,1,32,8.062629590594947
11.7,1,2011,6,1,2,22,39,4.322478515774879
9.0,1,2014,9,22,0,17,8,2.3107222432730534
6.5,1,2009,11,27,4,14,39,1.5760877135448808
5.0,1,2013,3,23,5,12,37,0.4576386504956232
6.1,1,2009,1,17,5,19,51,2.3233912141252024
12.0,1,2013,8,17,5,22,34,4.178860295447602
8.5,1,2014,11,2,6,21,21,2.709156354424525
9.0,1,2015,1,17,5,21,0,1.0657476406627973
13.3,1,2010,4,2,4,3,8,5.815502616548232
9.7,1,2010,4,16,4,21,7,2.829905998537638
5.3,1,2012,3,4,6,22,43,1.9029521816043404
10.5,1,2012,7,10,1,9,37,3.8188334582541827
8.9,5,2009,6,21,6,18,56,2.7532127462435882
13.7,1,2010,3,10,2,7,55,3.4657417856323125
8.1,1,2010,9,13,0,8,48,1.302287933162675
10.9,1,2011,6,22,2,21,44,3.9420391132379273
6.1,1,2010,1,23,5,12,39,0.8608450079814255
4.9,2,2011,3,16,2,17,5,1.8528970759230041
5.7,2,2011,10,7,4,12,24,1.6522173864661576
6.0,1,2012,10,5,4,13,34,1.0925550588234496
6.5,1,2015,6,16,1,21,8,1.0820702685438208
5.7,1,2010,10,18,0,11,15,1.520318954207808
6.0,1,2014,12,18,3,8,6,1.2957514114721171
3.7,1,2009,1,19,0,10,38,0.6056682739636124
4.9,1,2009,5,15,4,12,58,1.498530257912822
7.0,1,2014,6,20,4,1,2,1.842699228622984
10.9,1,2009,2,8,6,10,46,5.179199147149128
6.5,1,2010,5,5,2,19,51,1.484949459228669
13.3,1,2011,11,13,6,12,59,5.183155701840112
4.1,1,2009,1,14,2,8,21,1.0133627784504122
6.9,1,2010,2,22,0,7,42,0.24272453442253925
9.3601746968749,1,2014,4,8,1,14,11,2.3703178679924557
22.5,2,2014,6,14,5,20,48,5.228211444697157
12.1,1,2009,6,25,3,16,21,5.294210214061395
20.0,1,2013,10,6,6,4,24,2.8992306684817315
15.0,1,2013,12,12,3,9,30,2.349941323699842
8.5,3,2015,1,2,4,23,24,1.8813503020451126
5.5,1,2014,5,31,5,14,53,1.492006564197256
4.9,2,2011,2,9,2,14,2,1.574129166948474
4.9,1,2012,5,17,3,20,29,1.2133687844372942
2.5,1,2012,8,28,1,23,30,0.03847462572104989
10.5,1,2012,1,14,5,14,32,4.280654958581519
5.7,2,2011,7,3,6,13,55,1.7509713795731918
11.0,1,2012,11,16,4,12,42,2.6850834516499447
10.0,1,2013,2,26,1,9,24,2.7714459164887626
57.33,2,2014,10,19,6,9,51,20.86962925629491
49.8,1,2011,11,3,3,23,7,20.318947716697018
8.5,1,2014,9,27,5,11,46,1.4914167125575435
13.5,1,2015,3,9,0,20,5,3.5873376304516076
5.0,1,2015,3,28,5,10,48,0.8763993488677515
6.5,1,2009,1,28,2,22,34,1.5216296208852356
12.9,1,2009,3,21,5,10,9,5.765757021511406
6.1,1,2010,10,21,3,14,51,0.8819343372357256
3.5,2,2013,2,5,1,23,38,0.48526116138130326
9.0,1,2015,1,5,0,12,55,0.281987216606516
6.7,1,2009,3,19,3,16,15,0.6743416792858579
5.3,1,2009,11,13,4,18,50,1.0399006996945688
5.5,1,2013,6,25,1,18,51,1.439221724608679
7.7,1,2010,1,11,0,18,8,1.892032825483164
12.9,1,2010,7,11,6,13,32,3.148850140775848
4.5,2,2011,11,16,2,14,33,0.5973684387795853
9.5,1,2013,5,25,5,20,25,3.193825335792484
6.0,3,2013,6,17,0,16,42,1.5014920304693076
6.1,1,2009,11,20,4,0,31,1.3577997254778988
12.1,2,2012,6,20,2,15,46,3.6967847863658103
10.5,1,2012,12,16,6,2,9,3.805958037523622
8.0,1,2014,4,19,5,15,46,1.4114397613685443
8.5,2,2014,5,26,0,21,35,2.590877994816378
12.5,1,2015,4,7,1,18,37,0.8806785296033783
4.5,1,2011,5,27,4,9,51,1.2982453682995179
13.3,5,2012,1,6,4,18,35,2.8344017900173006
6.9,1,2012,5,24,3,5,44,1.575688916226862
3.5,1,2014,4,30,2,9,4,0.9405458955385679
9.5,1,2014,9,26,4,18,9,1.9540482947414815
22.1,1,2009,2,2,0,8,43,8.677072903409417
5.3,1,2010,10,5,1,22,9,2.078598131396227
6.5,1,2011,9,6,1,20,43,1.5124555170050593
10.0,1,2014,11,23,6,8,42,3.404699131326548
24.5,4,2015,6,22,0,17,51,4.564394016396721
7.7,5,2009,2,6,4,23,31,2.003088344311269
5.7,1,2010,7,12,0,10,50,1.6147772511477672
6.5,5,2009,1,27,1,15,18,1.0584174242312439
7.3,1,2009,3,1,6,16,45,2.0487653553910663
7.7,1,2011,10,26,2,23,0,2.878707367579805
10.0,1,2013,12,12,3,19,2,1.5895931298325165
6.5,2,2011,3,11,4,18,13,1.7637979939542405
6.0,1,2014,8,18,0,6,22,1.5599122802045822
16.5,1,2015,1,8,3,11,44,2.382399968689519
8.5,1,2015,5,26,1,17,54,2.2513416394811023
17.3,2,2011,12,24,5,11,45,6.670906130318673
10.5,1,2012,10,10,2,7,49,2.829676201380232
15.0,1,2015,4,9,3,22,57,2.809933953978706
23.5,1,2013,6,7,4,22,20,4.691026538316318
434.0,2,2011,10,24,0,22,54,3.2943661918430363
17.7,2,2011,11,21,0,18,49,4.882053581774105
9.0,3,2014,10,16,3,17,27,1.5457893205567987
6.9,1,2009,6,12,4,10,34,1.9340879321029398
7.3,2,2012,6,17,6,1,41,3.247394581614497
21.5,6,2012,12,27,3,23,22,7.3221365497759265
9.7,1,2010,2,2,1,12,40,1.8281291683268628
5.7,1,2012,5,28,0,19,31,2.0795774687360824
13.0,1,2015,5,14,3,22,42,2.194915820831441
10.5,1,2013,2,27,2,16,8,0.8513515386955621
9.0,1,2015,3,31,1,7,9,2.083549957623715
7.3,2,2011,10,5,2,20,50,2.167696658151014
8.5,1,2014,5,14,2,7,32,2.043912730764473
23.0,2,2015,2,6,4,14,44,5.705637377274584
13.7,1,2009,3,24,1,11,37,3.328670184788228
16.9,1,2011,7,30,5,7,33,8.131868243660646
13.7,3,2011,9,24,5,23,20,6.8332562569833835
29.3,2,2011,12,22,3,11,7,9.991246491143839
6.5,1,2014,11,3,0,12,40,1.544827722877269
10.9,1,2012,5,18,4,18,41,3.1693362303474717
7.0,1,2014,6,15,6,17,11,1.1439538446880355
6.3,1,2009,2,24,1,15,50,1.762718128175718
6.5,1,2011,3,7,0,9,12,0.5087330152047477
6.5,1,2011,3,18,4,6,43,1.9694493639296675
13.3,1,2011,5,22,6,20,33,5.732225397761464
7.3,1,2011,12,31,5,21,5,3.560156801444564
4.5,1,2013,6,3,0,11,5,0.9014736521171706
9.3,1,2011,5,18,2,13,53,2.463416777635823
13.5,1,2012,9,23,6,11,16,5.257436352914422
14.0,2,2013,8,16,4,19,19,1.8285892581479093
49.15,1,2009,4,10,4,16,5,21.682682350713023
15.3,1,2010,1,2,5,20,11,7.116081848514548
9.3,1,2010,8,7,5,10,9,4.442686811910416
30.8,1,2013,1,31,3,11,19,6.817255246948784
15.7,2,2011,2,26,5,1,29,5.519073293975354
7.5,1,2013,6,1,5,0,19,1.5404515848335048
5.0,1,2014,9,21,6,15,0,7.003199385523379
12.5,1,2015,6,4,3,12,42,1.8774766301982662
10.1,1,2009,5,20,2,7,41,2.6308098921339926
9.0,1,2012,9,24,0,0,1,2.425917424198824
36.1,2,2009,1,31,5,19,54,18.664678478078073
3.7,1,2011,8,26,4,14,19,1.0790508469040745
12.1,5,2009,10,2,4,22,51,4.800593159593082
11.7,2,2012,2,7,1,10,3,2.9257191061840158
3.7,1,2012,8,1,2,2,29,0.8444196426842389
4.0,1,2014,10,9,3,8,22,0.506603975299556
6.5,1,2014,12,13,5,9,59,1.2572916449232363
8.5,1,2009,3,10,1,18,21,1.9752723836354746
5.3,1,2010,7,21,2,18,55,1.2739659310982714
8.1,1,2012,2,9,3,20,40,2.706410881718311
13.5,1,2014,4,7,0,9,14,5.062986426996357
8.0,1,2014,12,9,1,22,8,2.089462687142961
18.1,1,2012,7,15,6,12,21,9.398322122702169
10.5,1,2013,11,26,1,2,4,2.8598027809442743
11.5,1,2014,7,19,5,22,2,4.544789389032557
8.9,1,2010,1,17,6,2,56,2.5666182387310266
6.5,5,2011,4,30,5,23,32,1.5792220473440566
13.5,1,2013,6,21,4,21,3,5.372920589720047
6.0,1,2012,12,8,5,12,55,1.211407988830209
23.5,1,2014,2,24,0,6,28,8.643373398379957
4.9,5,2010,5,28,4,9,20,1.373357511012237
6.0,1,2015,3,6,4,21,41,1.0593636274510623
6.1,1,2010,10,19,1,6,48,1.5996498617557902
4.1,1,2011,6,19,6,15,13,0.5820351365745386
10.9,1,2009,12,22,1,3,46,5.031025046803505
19.3,2,2011,1,17,0,23,49,5.601987517072906
9.7,1,2011,1,20,3,14,9,3.1567910294970476
4.5,1,2012,3,4,6,1,55,0.6775289324094635
36.1,2,2012,5,19,5,2,57,15.503461881631761
9.0,4,2012,10,11,3,18,55,1.9140173560058689
9.0,1,2013,1,13,6,12,52,2.503655460746876
4.0,1,2013,12,10,1,11,13,0.759097681191525
14.5,2,2010,8,27,4,0,32,6.993384953385291
24.5,1,2015,5,16,5,2,4,8.983539447831227
9.5,3,2015,6,1,0,22,19,2.514810269548101
